15.385251966697574,18,9,9.0
18.192625983348787,18,0,15.0
25.718898318170734,18,0,15.0
28.05533571496191,0,1,2.7435840555509436
31.39318829201372,18,5,12.0
32.89318829201372,18,6,12.423423037045666
34.39318829201372,18,9,10.505221709119155
35.89318829201372,18,5,12.283649052115607
37.39318829201372,18,0,15.905743011785454
45.128925737303156,18,9,9.0
46.5,0,17,37.32750848632418
47.94639833304194,18,0,15.0
48.0,0,17,36.93873110626088
48.242864250003606,18,9,9.0
49.5,0,17,35.68723545082992
51.0,0,17,27.44466428503809
54.242864250003606,18,6,13.798165027960998
54.242864250003606,18,9,12.713192404022827
55.742864250003606,18,6,14.915561396951034
56.5,1,2,51.58130404612868
56.5,2,0,51.35319700359978
58.0,1,0,48.162608092257365
59.5,1,0,28.104034153019953
61.0,1,0,15.565226858441434
61.53924595691509,18,6,12.0
63.91294537368384,13,17,6.0
64.0,2,9,53.70639400719956
64.0,16,13,31.526863284882353
67.0,2,9,33.16728728672369
71.5,2,17,43.28518530644483
71.5,16,6,23.933175918345526
73.0,1,17,22.616618334780078
73.0,2,17,20.179785033930784
74.5,1,16,19.605524301033114
86.2362082551977,1,0,3.0
87.7362082551977,1,0,1.723483412126086
94.56921495567272,16,17,1.9472723231314149
96.06921495567272,16,13,6.0
98.68175661217121,2,0,3.0
101.5,18,0,62.20388847913482
103.0,16,0,86.86178265157817
104.5,16,0,84.10976463653645
106.0,16,0,81.63997079918381
107.5,5,0,91.17589646963243
107.5,0,9,48.341792514888894
109.0,5,1,76.35179293926487
110.5,5,2,62.086852709525566
110.5,18,6,54.60303047550605
112.0,5,1,62.390941036352594
112.0,18,9,48.493614351010024
113.5,5,1,31.8120849338857
113.5,18,16,20.61898501415604
113.5,0,9,26.51930995917094
115.0,5,1,21.366668841310158
116.5,16,0,46.17200639741762
116.5,18,6,38.432132155104924
118.0,18,0,59.803278275833506
119.5,18,0,57.98142508431852
119.5,18,17,19.818041142903226
121.0,18,1,42.881880322852695
121.0,18,6,34.141030539149156
122.5,18,0,40.62872363806267
125.5,18,6,30.89638778332379
127.0,18,0,32.6026604044541
127.0,18,5,28.332681017960127
131.5,18,16,14.148780877911818
133.0,18,0,30.218991416831145
134.5,18,0,30.545682194765874
134.5,18,5,27.672347804746465
136.0,18,0,29.682950387791635
136.0,18,6,21.08352721593576
139.0,18,5,22.78405278412785
140.5,18,0,24.71400241990986
140.7383209593508,0,1,3.0
142.0,18,6,21.775978954942502
145.0,18,5,17.85766015781701
145.06200557941486,18,16,3.121929772700611
146.5,2,17,70.09252834482969
146.5,18,1,24.484939706218057
148.0,0,17,90.29569122117556
148.0,18,6,13.380114142095067
148.06200557941486,18,9,9.0
149.5,0,16,81.91520713046387
149.5,18,0,22.314794464899293
151.0,0,17,81.66443747779041
152.5,0,17,78.04813859928545
152.56200557941486,18,5,11.66192275594247
154.0,0,16,60.9762215172056
155.5,13,17,39.67410925263232
156.5,1,0,38.51658075889641
157.0,0,17,51.29169259857693
158.0,1,2,33.13432467721667
158.5,0,17,49.97028246208572
160.0,0,17,37.81704122716718
161.0,16,17,22.783756297252637
161.5,0,16,39.155229276571134
162.5,16,17,16.866688383463014
163.0,0,16,38.2362827085357
164.0,16,17,5.784156894985728
164.5,0,17,37.890734784683204
166.0,13,17,29.177483810672214
167.5,0,16,35.19064217250775
168.23714923089565,16,5,46.056405171312946
169.0,0,18,28.594051423027622
169.76376615735043,16,17,3.0
170.5,2,17,58.7477468827683
172.0,1,17,46.423476698265134
173.5,1,17,21.490064699080932
177.5,9,17,57.1630525279747
190.49086098630798,2,0,3.954548737870198
201.5,0,1,45.04917530964238
201.5,18,0,59.72170481135086
203.0,13,0,48.26285076910435
204.5,16,0,104.21226190908695
204.5,18,17,44.931812374881986
204.5,16,5,46.05811785092783
206.0,16,0,97.02889459402738
207.5,5,0,103.30165866952015
207.5,18,9,55.196828085983896
209.0,5,0,98.99358538753911
209.0,18,9,50.18969709494618
210.5,5,1,95.96362928396793
212.0,5,0,78.73954881481606
213.5,0,1,14.940075681357285
213.5,5,1,60.389042591915484
213.5,18,9,48.42795126000601
213.5,0,5,26.78497971455718
215.0,16,0,36.546538825779976
218.0,18,1,55.71460110341252
219.5,18,6,47.65636993037097
221.0,18,0,49.5622102015036
221.0,18,5,47.969306886782874
222.5,0,9,13.135558249710925
224.0,0,13,17.313713097227293
225.5,18,0,43.94614656775417
227.0,18,1,43.202145975834725
227.0,18,6,26.52166518247904
228.5,18,0,40.20307120942502
228.5,18,6,22.73350649029922
230.0,18,6,21.92114307250938
231.5,18,6,22.21274846870307
231.5,13,9,4.851410501063981
233.0,18,6,12.906086249878399
235.77389668144113,18,9,9.0
240.27389668144113,18,6,12.373856615399433
240.27389668144113,18,9,9.299092469764304
241.77389668144113,18,6,13.755309322392122
244.77389668144113,18,6,11.516993788910384
246.25174609921723,0,1,3.0
246.27389668144113,18,5,12.550388526471522
246.5,5,16,72.9885413557314
248.0,1,17,76.63846226681537
249.5,1,17,77.2980130310541
251.0,2,17,65.00913901369202
252.5,1,16,66.06816106934687
252.777522419484,0,1,1.9932086829626314
254.0,0,17,92.04201312303954
255.5,0,16,87.38988738707363
256.5,1,0,55.249405297120205
256.5,16,17,47.63593669363604
257.0,0,17,79.63666555392359
258.5,0,17,78.51790798435044
259.5,1,0,29.39380276472312
259.5,16,17,19.332910034129952
260.0,0,16,69.24495811824767
261.0,1,0,29.030691726087554
261.0,2,0,35.31029064987118
261.5,0,16,64.04924934231249
263.0,0,18,51.42298538795569
264.5,0,16,49.73767000331969
265.8854004929845,1,0,3.0
266.0,0,17,40.088642042919105
267.2377179380836,16,17,3.0
267.5,0,17,28.489501499659468
269.0,0,17,21.8397393840755
270.5,0,16,20.722477580516
272.0,2,17,67.58011333832107
273.5,1,17,45.31925851119772
275.0,2,17,53.81912851394341
276.00514518693336,1,0,3.0
276.5,2,17,54.34555692105914
278.0,9,17,37.3261050559494
279.16418806644,16,17,3.0
287.7299573450041,16,17,3.0
297.5930673082101,16,18,3.0
301.5,18,1,61.0615266602621
303.0,16,0,73.16070389611593
303.0,5,9,61.40589968493944
304.5,5,1,89.57501383870175
304.5,6,13,54.750875964177624
304.5,2,9,27.784242080239665
304.5,16,5,34.15611298413933
306.0,5,0,84.12470328339569
307.5,5,0,36.905889931764534
307.5,18,9,48.471436454128764
309.0,5,1,31.11015595068983
309.0,18,6,53.87972163952318
310.5,13,0,28.588356043588874
312.0,16,0,32.51159807873029
315.0,18,0,55.14950098766411
316.5,18,1,50.834468153834166
316.5,18,6,44.740724911603365
318.0,18,0,48.158216945881975
319.5,18,6,42.936005281836856
321.0,18,0,47.66452433476479
321.0,18,6,37.91808141244627
322.5,18,9,24.601765753134032
325.5,18,0,34.578715444338684
325.5,18,9,26.94421819142849
327.0,18,0,29.444946200781203
327.0,18,6,28.971929546613524
327.0,18,9,27.369818938543688
333.0,18,5,25.494342556399772
334.5,18,17,12.78224322830738
334.5,18,1,28.941607903726833
334.5,18,6,26.461724035306077
336.0,18,5,25.193060724014117
337.5,18,6,26.06460326816034
342.0,18,9,20.255528577623465
342.0,18,0,27.920911825843234
343.5,18,0,25.142974473482695
345.0,18,9,21.385334290364653
346.5,2,17,61.64251909859445
348.0,0,17,89.23292151214912
349.5,13,17,40.50043153129275
349.5,18,1,26.195976552362765
349.5,18,6,18.796606418849137
351.0,0,16,78.67323011479374
351.0,18,5,10.683398568534926
352.5,0,17,79.41388993288479
352.686813286917,18,17,3.0
354.0,0,17,80.5418347882773
355.5,0,17,80.46179673943811
356.5,1,0,50.104930045648246
356.5,2,0,18.593905249212355
356.5,16,17,50.64991804872915
357.0,0,16,67.65541235510545
358.0,16,17,7.163418590228503
358.3735326867353,18,6,12.30603661412772
358.5,0,17,47.87406972952755
359.5,1,0,32.034565197295365
360.0,0,17,48.81460077830798
361.0,1,0,29.108311523975033
361.0,16,17,9.12290533552789
361.5,13,17,30.872464744182935
363.0,0,16,40.18194384166463
368.5,16,5,17.332515368420218
370.0,1,17,45.535011582704556
371.5,1,13,27.519624510623828
371.7474154088914,16,18,3.0
373.2474154088914,16,17,4.4308994560764745
374.7474154088914,16,17,3.3783513944856054
382.3264560562733,16,17,3.0
401.5,0,1,49.21874685958551
401.5,18,0,56.6264673132647
403.0,16,0,47.78654912348043
404.5,0,1,34.72458526651218
404.5,5,0,94.31152292903556
406.0,5,1,87.58539499363508
406.0,18,17,38.350041249469825
407.5,0,1,29.4593480901018
407.5,5,1,81.76116890923026
407.5,16,5,26.196702834507903
409.0,0,6,35.38269451622
409.0,5,0,30.233389868163897
410.5,5,1,22.25021459376177
412.0,16,0,56.67441548756756
412.0,18,6,48.529476381458835
413.5,16,0,51.44834901344336
413.5,18,9,42.08383487797147
415.0,16,0,29.69872561299769
415.0,18,16,33.2591329539398
416.5,0,1,10.706456491722633
416.5,18,0,61.316889251568
418.0,0,9,17.427487995038973
418.0,18,0,53.59457372312528
419.5,18,0,48.89387079961364
421.0,18,0,46.662884275203965
421.0,18,17,37.14593382707278
421.0,18,5,40.907370590160724
422.5,18,0,43.93268656746142
425.5,18,6,43.75833179125067
428.5,18,9,44.61835735685838
428.85481420663507,0,1,3.0
430.0,18,0,47.038913529611705
431.5,18,0,48.47637011098669
433.0,18,6,47.21468283048307
434.5,18,6,42.26478640019508
437.5,18,6,36.78611852803749
439.0,18,0,43.48925920825883
440.5,18,6,34.080597713079385
440.5,18,9,30.604752698051414
442.0,18,0,35.745323083985284
442.0,18,13,12.169119113298393
443.5,13,9,4.757152644458756
445.0,18,0,35.81161296361074
446.5,1,17,82.30470403280498
